d2m,t2m,stl1,stl2,stl3,stl4,tcrw,date_full,,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,rain,dew2m,temp2m,soil1,soil2,soil3,soil4
289.07526,297.74197,295.37457,292.33795,291.68323,292.52725,5.96E-08,13.09.2019 16:00:00,,26.2,51.3,27.1,20.6,0,15.92526,24.59197,22.22457,19.18795,18.53323,19.37725
289.16556,294.7806,294.4105,292.49548,291.69083,292.52542,5.96E-08,13.09.2019 17:00:00,,25.5,64.3,25.8,20.8,0,16.01556,21.6306,21.2605,19.34548,18.54083,19.37542
289.01294,293.2685,291.7209,292.5203,291.69873,292.52496,5.96E-08,13.09.2019 18:00:00,,21,74.6,19.6,21,0,15.86294,20.1185,18.5709,19.3703,18.54873,19.37496
288.7566,291.9759,290.02875,292.44675,291.7072,292.52472,5.96E-08,13.09.2019 19:00:00,,17.4,84,16.9,21,0,15.6066,18.8259,16.87875,19.29675,18.5572,19.37472
288.17834,290.08966,289.2782,292.31232,291.7142,292.5236,5.96E-08,13.09.2019 20:00:00,,16.3,85.5,15.8,20.9,0,15.02834,16.93966,16.1282,19.16232,18.5642,19.3736
287.55978,288.69034,289.54126,292.1392,291.71878,292.52243,5.96E-08,13.09.2019 21:00:00,,16.1,84.8,15.4,20.7,0,14.40978,15.54034,16.39126,18.9892,18.56878,19.37243
287.40234,288.98615,289.25174,291.87955,291.72272,292.52222,5.96E-08,13.09.2019 22:00:00,,15.3,86,14.7,20.5,0,14.25234,15.83615,16.10174,18.72955,18.57272,19.37222
286.9923,288.70654,289.11304,291.714,291.72455,292.51993,5.96E-08,13.09.2019 23:00:00,,14.6,88.1,14.1,20.3,0,13.8423,15.55654,15.96304,18.564,18.57455,19.36993
286.98264,289.29343,289.15216,291.56442,291.72607,292.5197,5.96E-08,14.09.2019 00:00:00,,13.9,89.4,13.5,20.1,0,13.83264,16.14343,16.00216,18.41442,18.57607,19.3697
286.9262,289.40823,289.18613,291.43796,291.72665,292.5197,5.96E-08,14.09.2019 01:00:00,,13.4,89.3,13.1,19.8,0,13.7762,16.25823,16.03613,18.28796,18.57665,19.3697
286.83322,289.53925,289.16254,291.32574,291.72485,292.5181,5.96E-08,14.09.2019 02:00:00,,13.6,89.9,13.2,19.6,0,13.68322,16.38925,16.01254,18.17574,18.57485,19.3681
286.80258,289.90732,289.27014,291.23038,291.72516,292.51743,5.96E-08,14.09.2019 03:00:00,,13.8,90,13.5,19.4,0,13.65258,16.75732,16.12014,18.08038,18.57516,19.36743
286.7537,290.03494,289.19073,291.1598,291.72272,292.51718,5.96E-08,14.09.2019 04:00:00,,14,90.1,13.9,19.2,0,13.6037,16.88494,16.04073,18.0098,18.57272,19.36718
287.11212,290.3274,289.4693,291.10812,291.7209,292.51672,5.96E-08,14.09.2019 05:00:00,,14.2,90.1,14.2,19.1,0,13.96212,17.1774,16.3193,17.95812,18.5709,19.36672
287.46683,290.59277,289.6224,291.0833,291.71848,292.5149,0.00039953,14.09.2019 06:00:00,,14.5,90.3,14.5,18.9,0,14.31683,17.44277,16.4724,17.9333,18.56848,19.3649
288.0687,291.28433,290.12488,291.09384,291.71603,292.51468,5.96E-08,14.09.2019 07:00:00,,16.9,89.2,18,18.8,0,14.9187,18.13433,16.97488,17.94384,18.56603,19.36468
288.30032,292.49118,291.1839,291.14886,291.7127,292.51443,5.96E-08,14.09.2019 08:00:00,,19.1,82,19.8,18.8,0,15.15032,19.34118,18.0339,17.99886,18.5627,19.36443
288.25195,293.6899,292.47775,291.2493,291.7118,292.5126,5.96E-08,14.09.2019 09:00:00,,20.2,82.2,21.5,18.8,0,15.10195,20.5399,19.32775,18.0993,18.5618,19.3626
287.69415,294.21735,293.00726,291.16736,291.70813,292.51193,9.99E-05,14.09.2019 10:00:00,,21.2,78.4,23.1,18.9,0,14.54415,21.06735,19.85726,18.01736,18.55813,19.36193
287.73068,295.11896,293.25708,291.29507,291.7066,292.50986,5.96E-08,14.09.2019 11:00:00,,22.1,76.3,24.9,19,0,14.58068,21.96896,20.10708,18.14507,18.5566,19.35986
287.59366,295.54172,293.25247,291.43753,291.70633,292.5094,5.96E-08,14.09.2019 12:00:00,,23.4,69.5,25.2,19.2,0,14.44366,22.39172,20.10247,18.28753,18.55633,19.3594
287.52756,296.0266,293.52414,291.59045,291.7066,292.5092,5.96E-08,14.09.2019 13:00:00,,24.6,62.8,27.6,19.6,0,14.37756,22.8766,20.37414,18.44045,18.5566,19.3592
287.58667,296.1725,293.6761,291.7497,291.70813,292.50894,5.96E-08,14.09.2019 14:00:00,,25.1,63.7,28.6,19.9,0,14.43667,23.0225,20.5261,18.5997,18.55813,19.35894
287.44424,295.8706,293.67435,291.89508,291.71118,292.5069,5.96E-08,14.09.2019 15:00:00,,24.7,63.5,26.1,20.2,0,14.29424,22.7206,20.52435,18.74508,18.56118,19.3569
287.59366,295.1311,293.5178,292.0077,291.71542,292.50665,5.96E-08,14.09.2019 16:00:00,,23.8,66.2,24.4,20.5,0,14.44366,21.9811,20.3678,18.8577,18.56542,19.35665
287.25186,293.5123,293.21448,292.064,291.71997,292.50644,5.96E-08,14.09.2019 17:00:00,,22.5,70.8,22.7,20.7,0,14.10186,20.3623,20.06448,18.914,18.56997,19.35644
287.05948,291.154,292.0645,292.03583,291.72424,292.50482,5.96E-08,14.09.2019 18:00:00,,19.6,81.1,18.9,20.8,0,13.90948,18.004,18.9145,18.88583,18.57424,19.35482
286.52045,290.3098,291.00778,291.94214,291.7285,292.50415,5.96E-08,14.09.2019 19:00:00,,18.3,81.2,17.9,20.8,0,13.37045,17.1598,17.85778,18.79214,18.5785,19.35415
286.047,289.18063,290.08398,291.80728,291.73154,292.5039,5.96E-08,14.09.2019 20:00:00,,15.8,85.8,15.1,20.7,0,12.897,16.03063,16.93398,18.65728,18.58154,19.3539
285.60043,289.16107,289.65176,291.65936,291.73276,292.50345,5.96E-08,14.09.2019 21:00:00,,15.7,83.2,15.1,20.4,0,12.45043,16.01107,16.50176,18.50936,18.58276,19.35345
285.2839,288.9983,289.34094,291.66022,291.7367,292.50186,5.96E-08,14.09.2019 22:00:00,,16,83.4,15.6,20.2,0,12.1339,15.8483,16.19094,18.51022,18.5867,19.35186
284.90396,288.82812,289.31735,291.52533,291.7373,292.4998,5.96E-08,14.09.2019 23:00:00,,15.6,83.9,15.2,20.1,0,11.75396,15.67812,16.16735,18.37533,18.5873,19.3498
284.57022,288.15616,289.1493,291.3766,291.7364,292.49957,5.96E-08,15.09.2019 00:00:00,,15.3,86.4,14.9,19.9,0,11.42022,15.00616,15.9993,18.2266,18.5864,19.34957
284.94266,288.05078,288.8667,291.22787,291.73456,292.49933,5.96E-08,15.09.2019 01:00:00,,14.2,87,13.9,19.8,0,11.79266,14.90078,15.7167,18.07787,18.58456,19.34933
283.4175,288.14737,287.88937,291.07114,291.73215,292.4991,5.96E-08,15.09.2019 02:00:00,,13,87.7,12.5,19.6,0,10.2675,14.99737,14.73937,17.92114,18.58215,19.3491
283.10742,287.81375,287.32706,290.90054,291.7288,292.49683,5.96E-08,15.09.2019 03:00:00,,11.7,88.8,11.2,19.4,0,9.95742,14.66375,14.17706,17.75054,18.5788,19.34683
283.90063,286.40768,287.06577,290.7287,291.72424,292.4966,5.96E-08,15.09.2019 04:00:00,,11.3,89.3,10.9,19.1,0,10.75063,13.25768,13.91577,17.5787,18.57424,19.3466
284.00543,286.01868,286.7331,290.5556,291.71756,292.49615,5.96E-08,15.09.2019 05:00:00,,11.3,89.6,10.8,18.9,0,10.85543,12.86868,13.5831,17.4056,18.56756,19.34615
284.76315,287.35248,287.25916,290.414,291.7115,292.4959,5.96E-08,15.09.2019 06:00:00,,10.7,89.6,10.6,18.7,0,11.61315,14.20248,14.10916,17.264,18.5615,19.3459
284.42245,289.8391,289.0716,290.3577,291.7039,292.49362,5.96E-08,15.09.2019 07:00:00,,14.5,85.9,15.1,18.5,0,11.27245,16.6891,15.9216,17.2077,18.5539,19.34362
284.0844,292.05762,291.0872,290.40097,291.6963,292.4934,5.96E-08,15.09.2019 08:00:00,,17.8,80.3,18.4,18.4,0,10.9344,18.90762,17.9372,17.25097,18.5463,19.3434
284.13223,293.68112,292.54797,290.54214,291.689,292.49316,5.96E-08,15.09.2019 09:00:00,,21.1,57.3,27.4,18.4,0,10.98223,20.53112,19.39797,17.39214,18.539,19.34316
284.7707,295.2047,293.7135,290.55096,291.6799,292.49295,5.96E-08,15.09.2019 10:00:00,,22.5,57.9,26.8,18.5,0,11.6207,22.0547,20.5635,17.40096,18.5299,19.34295
285.64502,296.17923,294.39093,290.82535,291.6747,292.49066,5.96E-08,15.09.2019 11:00:00,,23.6,58.8,28.1,18.8,0,12.49502,23.02923,21.24093,17.67535,18.5247,19.34066
286.70694,297.04706,295.06662,291.14636,291.6723,292.4902,5.96E-08,15.09.2019 12:00:00,,24.7,60.4,26.2,19.3,0,13.55694,23.89706,21.91662,17.99636,18.5223,19.3402
287.44104,297.5333,295.53918,291.48877,291.6717,292.48996,5.96E-08,15.09.2019 13:00:00,,25.4,57.4,28.5,19.8,0,14.29104,24.3833,22.38918,18.33877,18.5217,19.33996
287.78656,297.86218,295.72623,291.81903,291.6735,292.4893,5.96E-08,15.09.2019 14:00:00,,25.9,58.8,29.5,20.2,0,14.63656,24.71218,22.57623,18.66903,18.5235,19.3393
288.152,297.76157,295.5789,292.11398,291.67838,292.48746,5.96E-08,15.09.2019 15:00:00,,26.3,57.1,27.5,20.7,0,15.002,24.61157,22.4289,18.96398,18.52838,19.33746
288.67166,297.05112,295.1806,292.3476,291.68445,292.4872,5.96E-08,15.09.2019 16:00:00,,26,59,26.1,21,0,15.52166,23.90112,22.0306,19.1976,18.53445,19.3372
288.42877,293.78378,294.09277,292.4745,291.69266,292.48676,5.96E-08,15.09.2019 17:00:00,,24.2,64.8,24.2,21.2,0,15.27877,20.63378,20.94277,19.3245,18.54266,19.33676
288.01227,291.33633,291.973,292.47617,291.70053,292.48608,5.96E-08,15.09.2019 18:00:00,,20.3,77.4,19.1,21.3,0,14.86227,18.18633,18.823,19.32617,18.55053,19.33608
287.59793,290.04645,290.5479,292.39676,291.70782,292.48447,5.96E-08,15.09.2019 19:00:00,,17.2,83.6,16.4,21.3,0,14.44793,16.89645,17.3979,19.24676,18.55782,19.33447
286.9751,289.0719,289.55103,292.2665,291.7139,292.484,5.96E-08,15.09.2019 20:00:00,,14.9,87.5,14.4,21.1,0,13.8251,15.9219,16.40103,19.1165,18.5639,19.334
286.55753,288.59378,289.1982,292.10095,291.72028,292.48334,5.96E-08,15.09.2019 21:00:00,,13.8,88.9,13.3,20.9,0,13.40753,15.44378,16.0482,18.95095,18.57028,19.33334
285.94168,287.69623,288.46265,291.87112,291.72302,292.48288,5.96E-08,15.09.2019 22:00:00,,13.3,89.6,12.8,20.7,0,12.79168,14.54623,15.31265,18.72112,18.57302,19.33288
285.63104,287.40585,288.2232,291.66525,291.72516,292.48218,5.96E-08,15.09.2019 23:00:00,,12.7,89.9,12.2,20.4,0,12.48104,14.25585,15.0732,18.51525,18.57516,19.33218
285.4666,287.00266,287.93542,291.4514,291.72577,292.48035,5.96E-08,16.09.2019 00:00:00,,12.4,90.2,11.9,20.2,0,12.3166,13.85266,14.78542,18.3014,18.57577,19.33035
285.1705,286.74265,287.68332,291.23206,291.72455,292.4799,5.96E-08,16.09.2019 01:00:00,,12.3,90.5,12,19.9,0,12.0205,13.59265,14.53332,18.08206,18.57455,19.3299
285.15222,287.06277,287.15094,291.00726,291.7218,292.47968,5.96E-08,16.09.2019 02:00:00,,11.5,90.6,11,19.6,0,12.00222,13.91277,14.00094,17.85726,18.5718,19.32968
285.05927,286.94257,286.77856,290.7808,291.71817,292.479,5.96E-08,16.09.2019 03:00:00,,10.9,90.7,10.5,19.4,0,11.90927,13.79257,13.62856,17.6308,18.56817,19.329
284.87546,286.38403,286.3797,290.55307,291.7115,292.47693,5.96E-08,16.09.2019 04:00:00,,10.9,91,10.6,19.2,0,11.72546,13.23403,13.2297,17.40307,18.5615,19.32693
284.63794,285.62158,286.0562,290.32617,291.7045,292.4767,5.96E-08,16.09.2019 05:00:00,,10.9,91.2,10.6,18.9,0,11.48794,12.47158,12.9062,17.17617,18.5545,19.3267
286.21628,287.3268,286.64386,290.1581,291.69568,292.47647,5.96E-08,16.09.2019 06:00:00,,11.7,91.3,11.6,18.7,0,13.06628,14.1768,13.49386,17.0081,18.54568,19.32647
287.2943,289.95728,287.81686,290.11066,291.68597,292.4758,5.96E-08,16.09.2019 07:00:00,,13.9,90.7,13.4,18.5,0,14.1443,16.80728,14.66686,16.96066,18.53597,19.3258
288.58194,293.0024,290.22385,290.1997,291.67776,292.47534,5.96E-08,16.09.2019 08:00:00,,18.3,84,19.1,18.4,0,15.43194,19.8524,17.07385,17.0497,18.52776,19.32534
289.35687,295.4924,292.5917,290.4178,291.66925,292.47372,5.96E-08,16.09.2019 09:00:00,,22.3,75.5,27.2,18.4,0,16.20687,22.3424,19.4417,17.2678,18.51925,19.32372
290.01303,297.77438,294.5872,290.55307,291.66043,292.47305,5.96E-08,16.09.2019 10:00:00,,24.2,72.2,28.1,18.6,0,16.86303,24.62438,21.4372,17.40307,18.51043,19.32305
290.02216,299.1197,295.8655,290.94635,291.65588,292.47235,5.96E-08,16.09.2019 11:00:00,,26.1,66.2,30.6,19,0,16.87216,25.9697,22.7155,17.79635,18.50588,19.32235
289.7083,300.30963,296.74728,291.38583,291.65497,292.47052,5.96E-08,16.09.2019 12:00:00,,27.4,61.8,30.6,19.6,0,16.5583,27.15963,23.59728,18.23583,18.50497,19.32052
289.74377,300.78644,297.25204,291.83374,291.6571,292.4703,5.96E-08,16.09.2019 13:00:00,,28,55.6,30.9,20.1,0,16.59377,27.63644,24.10204,18.68374,18.5071,19.3203
289.95392,300.72565,297.40973,292.26315,291.66318,292.47006,5.96E-08,16.09.2019 14:00:00,,28.8,50.6,31.6,20.7,0,16.80392,27.57565,24.25973,19.11315,18.51318,19.32006
290.43973,300.2448,297.21347,292.6413,291.67078,292.4703,5.96E-08,16.09.2019 15:00:00,,29,53.3,30.4,21.2,0,17.28973,27.0948,24.06347,19.4913,18.52078,19.3203
291.2485,299.09943,296.70294,292.94424,291.6811,292.46732,5.96E-08,16.09.2019 16:00:00,,26.6,58.8,26.4,21.5,0,18.0985,25.94943,23.55294,19.79424,18.5311,19.31732
290.7944,296.3609,295.6186,293.13162,291.69327,292.46686,5.96E-08,16.09.2019 17:00:00,,26.1,62.4,25.9,21.8,0,17.6444,23.2109,22.4686,19.98162,18.54327,19.31686
290.5225,293.63385,293.55865,293.19046,291.70572,292.46664,5.96E-08,16.09.2019 18:00:00,,21.2,80.3,20,21.8,0,17.3725,20.48385,20.40865,20.04046,18.55572,19.31664
290.2581,292.14136,292.41043,293.16272,291.71786,292.46573,5.96E-08,16.09.2019 19:00:00,,18.4,85.1,17.8,21.8,0,17.1081,18.99136,19.26043,20.01272,18.56786,19.31573
289.99637,292.06235,291.6789,293.07617,291.73,292.46527,5.96E-08,16.09.2019 20:00:00,,17.6,86.6,17.2,21.6,0,16.84637,18.91235,18.5289,19.92617,18.58,19.31527
289.66534,291.52475,291.017,292.9476,291.74155,292.46344,5.96E-08,16.09.2019 21:00:00,,17.5,87.9,17.1,21.4,0,16.51534,18.37475,17.867,19.7976,18.59155,19.31344
288.885,291.22153,290.32516,292.67322,291.75006,292.4632,5.96E-08,16.09.2019 22:00:00,,16.8,88.4,16.3,21.3,0,15.735,18.07153,17.17516,19.52322,18.60006,19.3132
288.86298,290.59415,290.16745,292.4749,291.75705,292.46298,5.96E-08,16.09.2019 23:00:00,,16,89.5,15.7,21.1,0,15.71298,17.44415,17.01745,19.3249,18.60705,19.31298
288.68832,289.66217,290.15192,292.2682,291.7625,292.46045,5.96E-08,17.09.2019 00:00:00,,15.7,89.9,15.4,20.9,0,15.53832,16.51217,17.00192,19.1182,18.6125,19.31045
288.80386,289.4751,290.26068,292.0661,291.76706,292.46,9.99E-05,17.09.2019 01:00:00,,15.3,90.2,14.9,20.7,0,15.65386,16.3251,17.11068,18.9161,18.61706,19.31
288.88342,289.39136,290.01205,291.8787,291.77042,292.45978,0.005243182,17.09.2019 02:00:00,,15.6,90.4,15.4,20.5,0,15.73342,16.24136,16.86205,18.7287,18.62042,19.30978
289.10645,289.46698,290.03967,291.70938,291.77286,292.46,0.01722747,17.09.2019 03:00:00,,15.1,90.5,14.9,20.2,0,15.95645,16.31698,16.88967,18.55938,18.62286,19.31
289.0398,289.32382,289.93033,291.55307,291.77255,292.45886,0.026914835,17.09.2019 04:00:00,,15.9,90.7,15.7,20.1,0,15.8898,16.17382,16.78033,18.40307,18.62255,19.30886
289.323,289.55612,290.0132,291.4039,291.77286,292.45862,0.008888423,17.09.2019 05:00:00,,16.2,90.8,16.1,19.9,0,16.173,16.40612,16.8632,18.2539,18.62286,19.30862
290.08826,290.74948,289.75076,291.29257,291.77042,292.45773,0.000873923,17.09.2019 06:00:00,,16.5,90.7,16.4,19.8,0,16.93826,17.59948,16.60076,18.14257,18.62042,19.30773
290.86105,292.737,290.29984,291.27744,291.7689,292.45612,5.96E-08,17.09.2019 07:00:00,,17.5,90.5,18.8,19.8,0,17.71105,19.587,17.14984,18.12744,18.6189,19.30612
290.48917,294.77856,291.96954,291.37827,291.76706,292.45566,5.96E-08,17.09.2019 08:00:00,,19.3,86.5,19.8,19.7,0,17.33917,21.62856,18.81954,18.22827,18.61706,19.30566
289.56213,296.12857,293.72845,291.5699,291.76767,292.455,5.96E-08,17.09.2019 09:00:00,,22.2,80.8,25.8,19.7,0,16.41213,22.97857,20.57845,18.4199,18.61767,19.305
290.66867,297.1382,294.87497,291.656,291.76556,292.45636,0.02052319,17.09.2019 10:00:00,,24,75.9,26.1,19.8,0,17.51867,23.9882,21.72497,18.506,18.61556,19.30636
290.85568,298.03372,295.816,291.94717,291.76767,292.45612,0.005942285,17.09.2019 11:00:00,,25.1,69.1,27.1,20,0,17.70568,24.88372,22.666,18.79717,18.61767,19.30612
291.1507,298.33765,296.44452,292.27408,291.77286,292.45566,0.007240593,17.09.2019 12:00:00,,26.3,60.7,29,20.3,0,18.0007,25.18765,23.29452,19.12408,18.62286,19.30566
291.3071,298.9441,296.80713,292.60684,291.77893,292.45316,0.008588791,17.09.2019 13:00:00,,26,61.7,27.5,20.6,0,18.1571,25.7941,23.65713,19.45684,18.62893,19.30316
291.22433,299.30066,296.81348,292.91608,291.78864,292.4529,0.000873923,17.09.2019 14:00:00,,27.3,60.7,29.8,20.9,0,18.07433,26.15066,23.66348,19.76608,18.63864,19.3029
292.0052,297.64743,296.2333,293.16272,291.80017,292.45245,0.000624239,17.09.2019 15:00:00,,26.6,63.5,27.2,21.2,0,18.8552,24.49743,23.0833,20.01272,18.65017,19.30245
292.168,296.28256,295.72278,293.33624,291.81143,292.45224,0.001872599,17.09.2019 16:00:00,,24.7,70.5,24.8,21.4,0,19.018,23.13256,22.57278,20.18624,18.66143,19.30224
291.65747,294.2444,295.2704,293.4228,291.8245,292.45154,0.007565141,17.09.2019 17:00:00,,24.2,73.1,24.2,21.6,0,18.50747,21.0944,22.1204,20.2728,18.6745,19.30154
291.12546,292.55533,294.3679,293.43457,291.83817,292.45132,0.015504777,17.09.2019 18:00:00,,21.5,82.4,20.7,21.6,0,17.97546,19.40533,21.2179,20.28457,18.68817,19.30132
290.86856,292.06436,293.88846,293.39758,291.8503,292.45087,0.014181495,17.09.2019 19:00:00,,21.3,82.1,21.1,21.6,0,17.71856,18.91436,20.73846,20.24758,18.7003,19.30087
290.35373,291.5072,293.22598,293.32742,291.86368,292.44995,0.01705271,17.09.2019 20:00:00,,20.1,82.7,19.9,21.5,0,17.20373,18.3572,20.07598,20.17742,18.71368,19.29995
289.80612,290.94397,292.97736,293.23373,291.8746,292.44788,0.010636151,17.09.2019 21:00:00,,18.9,87.3,18.4,21.4,0.5,16.65612,17.79397,19.82736,20.08373,18.7246,19.29788
289.5573,290.45636,292.4789,293.1875,291.8889,292.4497,0.013682127,17.09.2019 22:00:00,,17.9,88,17.3,21.2,0,16.4073,17.30636,19.3289,20.0375,18.7389,19.2997
289.39932,290.3733,292.42365,293.06735,291.89832,292.4495,0.040147483,17.09.2019 23:00:00,,17.1,89.1,16.8,21.1,0,16.24932,17.2233,19.27365,19.91735,18.74832,19.2995
289.18436,290.36856,292.47717,292.9375,291.9077,292.44904,0.030435205,18.09.2019 00:00:00,,17.2,89.1,17,21,0,16.03436,17.21856,19.32717,19.7875,18.7577,19.29904
288.56903,290.2038,292.38336,292.798,291.91684,292.44858,0.055402517,18.09.2019 01:00:00,,16.5,88.9,16.2,20.8,0,15.41903,17.0538,19.23336,19.648,18.76684,19.29858
286.64514,289.26642,291.65988,292.64423,291.92322,292.44788,0.02034843,18.09.2019 02:00:00,,15.7,84.9,15.4,20.6,0,13.49514,16.11642,18.50988,19.49423,18.77322,19.29788
285.3602,288.67953,291.22763,292.46988,291.92776,292.44766,0.003745139,18.09.2019 03:00:00,,15.3,81.2,15.3,20.4,0,12.2102,15.52953,18.07763,19.31988,18.77776,19.29766
284.402,288.28583,290.92203,292.26566,291.93323,292.44675,0.006741226,18.09.2019 04:00:00,,15.3,79.2,15.1,20.2,0,11.252,15.13583,17.77203,19.11566,18.78323,19.29675
283.288,287.90695,290.2728,292.0371,291.93475,292.4456,0.013931811,18.09.2019 05:00:00,,14.9,79.1,14.8,20,0,10.138,14.75695,17.1228,18.8871,18.78475,19.2956
282.27982,287.94003,289.69263,291.80307,291.93658,292.44467,0.07190597,18.09.2019 06:00:00,,14.3,77,14.2,19.8,0,9.12982,14.79003,16.54263,18.65307,18.78658,19.29467
281.6199,288.15683,289.66443,291.60223,291.93628,292.4442,0.005592704,18.09.2019 07:00:00,,13.9,75.1,14.1,19.6,0,8.4699,15.00683,16.51443,18.45223,18.78628,19.2942
280.15762,288.25204,289.83017,291.45474,291.93414,292.444,0.009812176,18.09.2019 08:00:00,,13.4,72.6,13.7,19.4,0,7.00762,15.10204,16.68017,18.30474,18.78414,19.294
279.48856,288.56607,290.126,291.36148,291.93173,292.4433,0.000474453,18.09.2019 09:00:00,,14.6,67.9,15.1,19.2,0,6.33856,15.41607,16.976,18.21148,18.78173,19.2933
279.04895,288.73355,290.68085,291.2388,291.92838,292.44217,0.024992347,18.09.2019 10:00:00,,14.6,68.7,15.1,19,0,5.89895,15.58355,17.53085,18.0888,18.77838,19.29217
279.229,289.026,290.59912,291.17535,291.92383,292.4417,0.005143285,18.09.2019 11:00:00,,15.2,65.1,15.8,18.9,0,6.079,15.876,17.44912,18.02535,18.77383,19.2917
279.05704,289.46765,290.67166,291.14005,291.91867,292.44125,0.000774026,18.09.2019 12:00:00,,14.9,66.6,15.5,18.9,0,5.90704,16.31765,17.52166,17.99005,18.76867,19.29125
278.7276,289.99847,290.8984,291.12912,291.915,292.44034,0.001123548,18.09.2019 13:00:00,,15.6,65.6,17.2,18.8,0,5.5776,16.84847,17.7484,17.97912,18.765,19.29034
279.23868,290.10114,290.8518,291.1266,291.91138,292.43988,0.004868686,18.09.2019 14:00:00,,15.5,65.1,16.3,18.8,0,6.08868,16.95114,17.7018,17.9766,18.76138,19.28988
279.63687,289.58517,290.7413,291.12112,291.9077,292.43918,0.00494355,18.09.2019 15:00:00,,15.3,65.1,15.8,18.9,0,6.48687,16.43517,17.5913,17.97112,18.7577,19.28918
280.44675,288.53906,290.065,291.07578,291.90286,292.43872,0.001348257,18.09.2019 16:00:00,,15.2,66.9,15.6,18.9,0,7.29675,15.38906,16.915,17.92578,18.75286,19.28872
281.28348,287.05466,289.35245,290.9661,291.8974,292.43805,0.000274658,18.09.2019 17:00:00,,14.4,72.8,14.6,18.9,0,8.13348,13.90466,16.20245,17.8161,18.7474,19.28805
281.89288,285.32172,287.98492,290.7997,291.89102,292.4376,7.49E-05,18.09.2019 18:00:00,,12.7,77.5,12.1,18.8,0,8.74288,12.17172,14.83492,17.6497,18.74102,19.2876
282.4808,284.3803,287.00705,290.5913,291.88434,292.43713,5.96E-08,18.09.2019 19:00:00,,9.4,86.8,8.8,18.7,0,9.3308,11.2303,13.85705,17.4413,18.73434,19.28713
282.63773,283.9501,286.25708,290.3657,291.8749,292.43668,5.96E-08,18.09.2019 20:00:00,,9.9,88.8,10,18.5,0,9.48773,10.8001,13.10708,17.2157,18.7249,19.28668
282.469,283.54016,285.79492,290.1262,291.8649,292.436,5.96E-08,18.09.2019 21:00:00,,10.1,87.1,9.9,18.4,0,9.319,10.39016,12.64492,16.9762,18.7149,19.286
282.4061,283.7617,285.73334,289.89972,291.85184,292.4351,5.96E-08,18.09.2019 22:00:00,,9.4,89,9.3,18.1,0,9.2561,10.6117,12.58334,16.74972,18.70184,19.2851
282.1933,284.1115,285.66885,289.69006,291.83786,292.43463,7.49E-05,18.09.2019 23:00:00,,10.6,88.8,10.6,17.9,0,9.0433,10.9615,12.51885,16.54006,18.68786,19.28463
282.1073,284.00684,285.5664,289.493,291.82358,292.43393,5.96E-08,19.09.2019 00:00:00,,10.7,89.1,10.7,17.8,0,8.9573,10.85684,12.4164,16.343,18.67358,19.28393
282.0493,284.0703,285.53073,289.30896,291.80716,292.43326,0.00039953,19.09.2019 01:00:00,,10.6,89.2,10.5,17.7,0,8.8993,10.9203,12.38073,16.15896,18.65716,19.28326
281.9133,284.15744,285.38223,289.1388,291.79016,292.43256,0.003220856,19.09.2019 02:00:00,,10.8,89.1,10.8,17.6,0,8.7633,11.00744,12.23223,15.9888,18.64016,19.28256
281.8827,284.08383,285.3828,288.9762,291.77133,292.4321,0.002396882,19.09.2019 03:00:00,,11,89.2,10.9,17.4,0,8.7327,10.93383,12.2328,15.8262,18.62133,19.2821
281.4635,284.12704,285.1474,288.82285,291.7531,292.43143,0.001098633,19.09.2019 04:00:00,,10.9,88.8,10.9,17.3,0,8.3135,10.97704,11.9974,15.67285,18.6031,19.28143
280.702,284.18106,285.0179,288.67957,291.73215,292.43097,0.00039953,19.09.2019 05:00:00,,10.4,87.1,10.4,17.2,0,7.552,11.03106,11.8679,15.52957,18.58215,19.28097
280.16354,284.3256,285.091,288.5531,291.71118,292.4305,0.000224769,19.09.2019 06:00:00,,10.4,87.5,10.4,17.1,0,7.01354,11.1756,11.941,15.4031,18.56118,19.2805
279.4187,285.86066,286.39178,288.46906,291.6896,292.4296,0.000149846,19.09.2019 07:00:00,,11.5,84,12.2,17.1,0,6.2687,12.71066,13.24178,15.31906,18.5396,19.2796
279.1027,287.37546,287.86807,288.4405,291.66833,292.42914,7.49E-05,19.09.2019 08:00:00,,13.4,75.8,14.6,16.9,0,5.9527,14.22546,14.71807,15.2905,18.51833,19.27914
